ticker,entry_date,exit_date,pnl,pnl_pct,exit_reason
005180,2023-11-08,2024-01-22,-350426.5650000004,-0.04969532290613053,TRAIL
044990,2023-10-10,2024-02-08,2387999.330000001,0.329860779863636,REBAL
103140,2023-12-07,2024-02-08,42433.979999999516,0.006171768445668854,REBAL
085620,2023-12-07,2024-02-08,1654101.1919999998,0.24037226404926085,REBAL
005830,2024-01-10,2024-02-08,1533236.67,0.2231073049263309,REBAL
000120,2024-01-10,2024-02-08,912520.0800000001,0.13300528058625852,REBAL
00806K,2024-01-10,2024-02-08,-254417.58150000032,-0.03676932944436737,REBAL
001740,2024-01-10,2024-02-08,3308045.192,0.477974906718437,REBAL
000810,2024-01-10,2024-02-08,1493546.1750000007,0.2227942905980704,REBAL
003960,2024-01-10,2024-02-08,673116.8400000008,0.0973797163829283,REBAL
005430,2024-02-08,2024-03-11,-637347.4950000001,-0.07948948497959742,TRAIL
294870,2024-01-10,2024-03-12,812846.4945,0.11764857187781147,TRAIL
161390,2024-01-10,2024-03-13,1053455.9500000002,0.15221262364424412,TRAIL
402340,2024-01-10,2024-03-13,3217070.8499999996,0.4650999375034819,REBAL
013030,2024-02-08,2024-03-13,190473.60000000056,0.02373438210728328,REBAL
018260,2024-02-08,2024-03-13,282647.61000000034,0.035485537785393,REBAL
009540,2024-02-08,2024-03-13,-486907.41000000015,-0.06069942959336468,REBAL
138040,2024-02-08,2024-03-13,1106288.960000001,0.13837635106724053,REBAL
031510,2024-02-08,2024-03-13,-566438.74725,-0.07056341180721251,REBAL
175330,2024-02-08,2024-03-13,627205.2800000003,0.0782108839297618,REBAL
005930,2024-02-08,2024-03-13,-169988.49000000022,-0.021357638715477228,REBAL
010140,2024-02-08,2024-03-13,804714.5085000005,0.10023758392134764,REBAL
028260,2024-03-13,2024-03-19,-686503.25,-0.08408518431884265,TRAIL
000270,2024-02-08,2024-03-22,-18648.860000000335,-0.002327935119510564,TRAIL
024110,2024-03-13,2024-03-29,-751533.0929999994,-0.09095919003490806,TRAIL
000815,2024-03-13,2024-03-29,-707855.7749999994,-0.08691900865728544,TRAIL
005387,2024-01-10,2024-04-01,2390035.0950000007,0.3457434989907593,TRAIL
005830,2024-03-13,2024-04-01,-239499.6799999997,-0.02909708228842267,TRAIL
005389,2023-12-07,2024-04-02,2052142.080000001,0.2990465726319496,TRAIL
005385,2024-01-10,2024-04-02,2226924.945000001,0.3245166496029568,TRAIL
005380,2024-03-13,2024-04-02,-806157.8250000002,-0.10020929729578953,TRAIL
000810,2024-03-13,2024-04-03,-227364.14999999944,-0.028267734823399625,TRAIL
001270,2024-03-13,2024-04-12,-1000872.4050000003,-0.1211476743941,TRAIL
005180,2024-02-08,2024-04-12,549414.0599999996,0.06846607275949593,REBAL
012630,2024-03-13,2024-04-12,483055.82100000046,0.0584679541604079,REBAL
005430,2024-03-13,2024-04-12,1461290.7600000007,0.17765268265517012,REBAL
161390,2024-03-13,2024-04-12,1117351.5600000005,0.13601297671176255,REBAL
018670,2024-03-13,2024-04-12,450780.6599999992,0.05464089822261402,REBAL
007340,2024-03-13,2024-04-12,69379.1777499998,0.0083985834216004,REBAL
002030,2024-02-08,2024-04-26,1426804.3049999997,0.1793608402968165,TRAIL
015760,2024-04-12,2024-05-16,-573298.7520000003,-0.07017649702841736,REBAL
032830,2024-04-12,2024-05-16,876163.1499999994,0.10825118681084314,REBAL
294870,2024-04-12,2024-05-16,305416.56799999997,0.037424766960959574,REBAL
105560,2024-04-12,2024-05-16,1185057.665,0.14514265567890694,REBAL
000270,2024-04-12,2024-05-16,214095.86000000034,0.026273104315687225,REBAL
086790,2024-04-12,2024-05-16,631954.6699999999,0.07730909454127752,REBAL
318410,2024-05-16,2024-05-21,-1112730.864,-0.12924304347502266,TRAIL
036530,2024-04-12,2024-05-29,-896695.7399999993,-0.10978313714738247,TRAIL
005810,2024-05-16,2024-05-30,-1223087.3549999995,-0.1422902124095751,TRAIL
002030,2024-05-16,2024-06-05,-561079.1999999993,-0.06633933476502014,TRAIL
028260,2024-04-12,2024-06-10,-675415.1599999992,-0.08302640109979648,TRAIL
006120,2024-01-10,2024-06-11,327432.76499999966,0.04752556052322378,TRAIL
005380,2024-04-12,2024-06-17,1118985.4500000002,0.1405381736314442,REBAL
009970,2024-04-12,2024-06-17,-397101.1200000001,-0.048723095798322506,REBAL
000640,2024-05-16,2024-06-17,123861.5412000008,0.014529072297754686,REBAL
005180,2024-05-16,2024-06-17,4012923.7200000007,0.4682172412294967,REBAL
005930,2024-05-16,2024-06-17,-141868.08999999985,-0.016513054874674655,REBAL
018670,2024-05-16,2024-06-17,361811.33999999985,0.04255970498791253,REBAL
413630,2024-06-17,2024-06-24,-1266137.9647500003,-0.14707786420148666,TRAIL
006120,2024-06-17,2024-07-10,-1071648.375,-0.12462654499892362,TRAIL
016800,2024-06-17,2024-07-10,-789827.4400000004,-0.09173490485941173,TRAIL
318410,2024-06-17,2024-07-12,-885217.2450000001,-0.10289536081125755,TRAIL
264450,2024-06-17,2024-07-16,42367.76640000008,0.004924368770884107,REBAL
122990,2024-06-17,2024-07-16,-234169.42500000075,-0.027199306877676837,REBAL
028260,2024-06-17,2024-07-16,986106.2400000002,0.1158029439958946,REBAL
005940,2024-06-17,2024-07-16,986784.3625000007,0.11460510185053892,REBAL
005385,2024-04-12,2024-07-18,726054.5699999994,0.08983284607316962,TRAIL
005387,2024-04-12,2024-07-22,691058.7850000001,0.08602290325174927,TRAIL
005389,2024-04-12,2024-07-25,690799.9999999991,0.08557689353014826,TRAIL
001680,2024-07-16,2024-08-02,-1091767.0900000008,-0.12527000793194298,TRAIL
280360,2024-07-16,2024-08-02,-331130.01999999955,-0.03808724756948666,TRAIL
017940,2024-02-08,2024-08-05,136058.4500000002,0.016966138487567117,TRAIL
175330,2024-04-12,2024-08-05,895265.3249999993,0.10948723018115934,TRAIL
192400,2024-06-17,2024-08-05,-683397.9249999998,-0.07947339916893735,TRAIL
055550,2024-06-17,2024-08-05,1120700.7599999998,0.13083373475342064,TRAIL
005380,2024-07-16,2024-08-05,-1519100.0,-0.17529517579737092,TRAIL
145990,2024-07-16,2024-08-05,-1206633.8850000007,-0.13881185934772214,TRAIL
016800,2024-07-16,2024-08-05,-1081500.9974999996,-0.12425335863756676,TRAIL
024110,2024-04-12,2024-08-14,379154.42399999965,0.046427162183934244,REBAL
036530,2024-06-17,2024-08-14,-249125.17500000075,-0.02893645097253813,REBAL
001720,2024-07-16,2024-08-14,314244.86499999836,0.03612927306299686,REBAL
001680,2024-08-14,2024-08-29,-1103269.4400000004,-0.1335420241564968,TRAIL
003925,2024-08-14,2024-09-02,-1221087.54,-0.14794819291148514,TRAIL
005387,2024-08-14,2024-09-11,-72634.66000000015,-0.0088660914200167,TRAIL
055550,2024-08-14,2024-09-11,-417463.5999999996,-0.05058276339480688,TRAIL
028260,2024-08-14,2024-09-13,398666.5499999998,0.0490942794563483,REBAL
005940,2024-08-14,2024-09-13,199971.5510000009,0.02423134054519948,REBAL
016800,2024-08-14,2024-09-13,248955.52500000037,0.030246251293770832,REBAL
017940,2024-08-14,2024-09-13,-210798.99000000022,-0.025599305737672957,REBAL
001750,2024-08-14,2024-09-23,-72588.85800000001,-0.008799293767632811,TRAIL
044990,2024-04-12,2024-10-10,1009460.1074999999,0.12375734121975944,TRAIL
126560,2024-08-14,2024-10-17,455222.69499999937,0.055106442650397144,TRAIL
192400,2024-08-14,2024-10-22,567647.0149999997,0.06883137024001341,REBAL
175330,2024-08-14,2024-10-22,1440082.7580000004,0.17429666743611566,REBAL
000640,2024-09-13,2024-10-22,27306.919499999844,0.0033122582785948262,REBAL
003690,2024-09-13,2024-10-22,363978.61670000013,0.043603451679057374,REBAL
001680,2024-09-13,2024-10-22,-197326.13999999966,-0.023622833741197585,REBAL
003650,2024-09-13,2024-10-22,717218.3249999993,0.08674736890413853,REBAL
005385,2024-08-14,2024-10-25,-175130.65499999933,-0.021441378450817516,TRAIL
005389,2024-08-14,2024-10-29,-193127.5,-0.023539433617173075,TRAIL
207940,2024-10-22,2024-11-13,-1023229.6572500002,-0.12800944549441554,TRAIL
018670,2024-07-16,2024-11-20,1415263.25,0.16352082901077872,REBAL
029780,2024-09-13,2024-11-20,-369702.6299999999,-0.04440571913727783,REBAL
001045,2024-10-22,2024-11-20,-178756.0,-0.021415372321829895,REBAL
457630,2024-10-22,2024-11-20,-114413.8320000004,-0.013648333193805588,REBAL
005940,2024-10-22,2024-11-20,-337404.12799999956,-0.040283688293346324,REBAL
017940,2024-10-22,2024-11-20,-366059.1299999999,-0.04403799267206348,REBAL
365550,2024-10-22,2024-12-09,-1132635.0516,-0.13515091906311297,TRAIL
051600,2024-11-20,2024-12-09,-893193.8399999999,-0.10972154749311018,TRAIL
002030,2024-06-17,2024-12-13,-695963.8500000006,-0.08162080673094212,TRAIL
000815,2024-04-12,2024-12-17,1397618.25,0.17266701734563694,TRAIL
016610,2024-10-22,2024-12-19,-410202.38999999966,-0.04895586291980435,REBAL
192080,2024-10-22,2024-12-19,327698.25,0.03920491434849923,REBAL
207940,2024-11-20,2024-12-19,140329.86099999957,0.020220771176927547,REBAL
403550,2024-11-20,2024-12-19,92797.9815000007,0.011358403353385072,REBAL
069510,2024-11-20,2024-12-19,-86827.1174999997,-0.01063500239265179,REBAL
001270,2024-11-20,2024-12-19,-489283.3125,-0.06002472157019428,REBAL
138930,2024-09-13,2024-12-20,583819.1864999998,0.06994579270488151,TRAIL
015360,2024-07-16,2025-01-02,931617.8900000006,0.10680973348590636,TRAIL
051600,2024-12-19,2025-01-08,-778855.9100000001,-0.09532320274432496,TRAIL
036530,2024-09-13,2025-01-22,473288.6274999995,0.056740517635488354,REBAL
001720,2024-10-22,2025-01-22,-664868.6400000006,-0.0793036850496473,REBAL
316140,2024-11-20,2025-01-22,-351224.45999999903,-0.04300731814091439,REBAL
086280,2024-11-20,2025-01-22,481139.3950000005,0.05928046383023166,REBAL
015760,2024-12-19,2025-01-22,102598.27499999944,0.012542735758412363,REBAL
033780,2024-12-19,2025-01-22,-188042.50999999978,-0.023264858611496842,REBAL
365550,2024-12-19,2025-01-22,617906.4921000004,0.07551015084453172,REBAL
030190,2024-12-19,2025-01-22,-40105.93200000003,-0.00490496904169961,REBAL
207940,2025-01-22,2025-02-26,1216791.9677499998,0.16336680003010914,REBAL
003300,2025-01-22,2025-02-26,-62485.919999999925,-0.007577474715266245,REBAL
453340,2025-01-22,2025-02-26,389566.2030000007,0.047254916105737746,REBAL
192080,2025-01-22,2025-02-26,-443208.95999999996,-0.053986470472251705,REBAL
007340,2025-01-22,2025-02-26,489942.919999999,0.059525157862070285,REBAL
003925,2025-01-22,2025-02-26,1554871.5249999994,0.188792847017139,REBAL
