ticker,entry_date,exit_date,pnl,pnl_pct,exit_reason
003350,2024-09-13,2024-10-25,-38478.12000000011,-0.021380685909468525,TRAIL
009470,2024-10-22,2024-10-31,-141796.80000000005,-0.07451279513408068,TRAIL
229640,2024-09-13,2024-11-01,93122.6399999999,0.05167537332068116,TRAIL
006340,2024-09-13,2024-11-01,-148890.73800000013,-0.08240574621236867,TRAIL
000105,2024-10-22,2024-11-01,-210236.25,-0.10988736579307423,TRAIL
003570,2024-09-13,2024-11-04,312874.1000000001,0.17365787290825824,TRAIL
259960,2024-09-13,2024-11-12,-146218.75,-0.0902941524511109,TRAIL
001755,2024-10-22,2024-11-12,-265343.841,-0.13921141580630322,TRAIL
001380,2024-10-22,2024-11-12,-327172.21025,-0.17064016583631525,TRAIL
003960,2024-10-22,2024-11-12,-221282.67000000016,-0.11746837119455492,TRAIL
130660,2024-10-22,2024-11-13,-255626.625,-0.13319404906579654,TRAIL
294870,2024-10-22,2024-11-13,-273228.5460000001,-0.1435675289206886,TRAIL
003230,2024-09-13,2024-11-14,32538.15000000014,0.020995332112257042,TRAIL
079550,2024-09-13,2024-11-18,248602.80000000005,0.15328224393798986,TRAIL
084695,2024-09-13,2024-11-19,157763.81799999997,0.08745648781927688,TRAIL
071320,2024-10-22,2024-11-20,184449.365,0.0983281698694204,REBAL
001750,2024-10-22,2024-11-20,-87166.54799999995,-0.045524926334715055,REBAL
012450,2024-10-22,2024-11-21,-140284.33874999988,-0.07421111291534423,TRAIL
000500,2024-11-20,2024-11-21,-316023.2949999999,-0.17883422223753767,TRAIL
298040,2024-11-20,2024-11-22,-177698.32499999995,-0.12751020593558782,TRAIL
001380,2024-11-20,2024-11-25,-438949.29649999994,-0.24536426447405132,TRAIL
003570,2024-11-20,2024-11-26,-348312.06000000006,-0.19484316825972717,TRAIL
064350,2024-11-20,2024-11-26,-385590.40000000014,-0.22208942474774707,TRAIL
079550,2024-11-20,2024-11-26,-223089.99999999977,-0.13575007078746423,TRAIL
000150,2024-11-20,2024-11-27,-161826.95999999996,-0.09354228748050851,TRAIL
003160,2024-11-20,2024-11-27,-230454.33899999992,-0.12867662861866153,TRAIL
084695,2024-11-20,2024-11-29,-167885.21750000003,-0.09430774363831647,TRAIL
003350,2024-11-20,2024-11-29,-313246.72499999986,-0.17689218965354014,TRAIL
009470,2024-11-20,2024-11-29,-194336.3799999999,-0.10917499993118145,TRAIL
267260,2024-10-22,2024-12-02,63213.0,0.039339805952127015,TRAIL
071970,2024-11-20,2024-12-02,-46711.94200000004,-0.026318384610163306,TRAIL
000520,2024-11-20,2024-12-02,-344119.5449999999,-0.1931534340889143,TRAIL
006340,2024-11-20,2024-12-06,-235272.6810000001,-0.13149931632676481,TRAIL
180640,2024-11-20,2024-12-19,89924.625,0.05053239407592661,REBAL
259960,2024-11-20,2024-12-19,63561.5,0.041768742262187956,REBAL
001380,2024-12-19,2024-12-26,-2264.246999999974,-0.0013555250526543561,TRAIL
071320,2024-12-19,2024-12-27,-146360.19999999995,-0.08849399461805361,TRAIL
079550,2024-12-19,2025-01-10,230575.24,0.14931949109146886,TRAIL
