timestamp,tag,code,name,strategy_state,trigger_reason,bid,ask,bid_size,ask_size,last_price,expected_fill_price,pnl_pct,holding_seconds
2026-04-08 11:15:46.206,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:16:17.284,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:16:48.232,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:17:19.345,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:17:50.442,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:18:21.532,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:18:52.541,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:19:23.646,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:19:54.672,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:20:25.742,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:20:56.671,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:21:27.605,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:21:58.519,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:22:29.479,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:23:00.503,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:23:31.403,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:24:02.314,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:24:33.367,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:25:04.309,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:25:35.211,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:26:06.175,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:26:37.174,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:27:08.087,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:27:38.965,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:28:09.910,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:28:40.842,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:29:11.841,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:29:42.772,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=13 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:30:13.788,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:30:44.795,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:31:15.824,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:31:46.778,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:32:17.709,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:32:48.917,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:33:19.991,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:33:50.949,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:34:21.938,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:34:52.875,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:35:23.859,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:35:54.747,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:36:25.675,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:36:56.641,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:37:27.603,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
2026-04-08 11:37:58.498,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=12 new=2,0,0,0,0,0,0,0.0,0
