date,equity,cash,n_positions,exposure
2023-07-05,207589738.40426415,13458508.404264161,13,0.935167756808601
2023-07-06,207564617.15886417,27181717.158864163,12,0.8690445533013942
2023-07-07,206014779.39033917,68151099.39033917,9,0.6691931540444859
2023-07-10,205808739.39033917,68151099.39033917,9,0.6688619754815998
2023-07-11,209837319.39033917,68151099.39033917,9,0.6752193576035702
2023-07-12,212057639.39033917,68151099.39033917,9,0.6786199281182607
2023-07-13,210475208.83083916,53420648.830839165,10,0.7461903037056786
2023-07-14,211199138.83083916,53420648.830839165,10,0.7470602904606223
2023-07-17,210084248.83083916,53420648.830839165,10,0.7457179720605627
2023-07-18,209008238.83083916,53420648.830839165,10,0.7444088848857524
2023-07-19,210014098.83083916,53420648.830839165,10,0.7456330354569762
2023-07-20,210167048.83083916,53420648.830839165,10,0.7458181521412676
2023-07-21,210115638.83083916,53420648.830839165,10,0.7457559602507869
2023-07-24,210968105.92383915,87828305.92383915,8,0.5836891764315041
2023-07-25,218177253.60383916,57957193.603839144,10,0.7343573051429257
2023-07-26,212309186.21933913,71583786.21933915,9,0.6628323649388158
2023-07-27,208664066.21933913,71583786.21933915,9,0.6569424361543248
2023-07-28,213089426.83333915,84981226.83333915,8,0.6011945402631149
2023-07-31,214652016.83333915,84981226.83333915,8,0.6040977015402536
2023-08-01,206140983.05763915,12881601.057639161,13,0.937510722678385
2023-08-02,210029766.60063916,24784842.60063916,12,0.8819936668892926
2023-08-03,209176073.48808914,51528803.48808916,10,0.7536582333302891
2023-08-04,204304302.85688913,81479722.85688914,8,0.6011844992126085
2023-08-07,205076220.55888915,52888360.558889136,10,0.7421038850103936
2023-08-08,207139830.55888915,52888360.558889136,10,0.7446731494556612
2023-08-09,207020490.41238913,38436850.41238914,11,0.8143331110083735
2023-08-10,208607113.17338914,23844228.173389137,12,0.8856979140803776
2023-08-11,207505343.17338914,23844228.173389137,12,0.8850910159288516
2023-08-14,208076838.17338914,23844228.173389137,12,0.8854066200606149
2023-08-16,203153273.17303914,35063988.17303914,11,0.8274013131790753
2023-08-17,200753378.29403913,200753378.29403913,0,0.0
2023-08-18,200753378.29403913,200753378.29403913,0,0.0
2023-08-21,200753378.29403913,200753378.29403913,0,0.0
2023-08-22,200753378.29403913,200753378.29403913,0,0.0
2023-08-23,200753378.29403913,200753378.29403913,0,0.0
2023-08-24,200753378.29403913,200753378.29403913,0,0.0
2023-08-25,200753378.29403913,200753378.29403913,0,0.0
2023-08-28,200753378.29403913,200753378.29403913,0,0.0
2023-08-29,200753378.29403913,200753378.29403913,0,0.0
2023-08-30,200753378.29403913,200753378.29403913,0,0.0
2023-08-31,200753378.29403913,200753378.29403913,0,0.0
2023-09-01,201199936.13903913,144739336.13903913,4,0.28061937336293646
2023-09-04,201497636.13903913,144739336.13903913,4,0.28168221269273425
2023-09-05,201545386.13903913,144739336.13903913,4,0.2818523960692977
2023-09-06,202376536.13903913,144739336.13903913,4,0.28480179125311944
2023-09-07,202892836.13903913,144739336.13903913,4,0.28662175119947736
2023-09-08,203256686.13903913,144739336.13903913,4,0.2878987703261619
2023-09-11,204735536.13903913,144739336.13903913,4,0.29304243479869385
2023-09-12,201851336.13903913,144739336.13903913,4,0.28294090637408587
2023-09-13,200085983.22153914,156485233.22153914,3,0.2179100669521882
2023-09-14,201005933.22153914,156485233.22153914,3,0.2214894818598783
2023-09-15,202275033.22153914,156485233.22153914,3,0.22637395861826065
2023-09-18,202012283.22153914,156485233.22153914,3,0.22536773147636882
2023-09-19,200205633.22153914,156485233.22153914,3,0.21837747168492927
2023-09-20,200932983.22153914,156485233.22153914,3,0.2212068386552248
2023-09-21,199844533.22153914,156485233.22153914,3,0.21696515436793923
2023-09-22,200548283.22153914,156485233.22153914,3,0.21971292544711035
2023-09-25,200352333.22153914,156485233.22153914,3,0.21894978358696754
2023-09-26,197627223.36576414,169688323.36576414,2,0.14137171754061076
2023-09-27,198377323.36576414,169688323.36576414,2,0.14461834403876797
2023-10-04,197272017.98036414,183281117.98036414,1,0.07092186790218069
2023-10-05,196877017.98036414,183281117.98036414,1,0.06905783183568948
2023-10-06,197588017.98036414,183281117.98036414,1,0.07240773072293173
2023-10-10,196948117.98036414,183281117.98036414,1,0.0693939101330362
2023-10-11,197082417.98036414,183281117.98036414,1,0.07002806308868739
2023-10-12,197509017.98036414,183281117.98036414,1,0.07203671075623748
2023-10-13,197240417.98036414,183281117.98036414,1,0.07077301976408146
2023-10-16,196829617.98036414,183281117.98036414,1,0.06883364474827974
2023-10-17,196813817.98036414,183281117.98036414,1,0.0687588917224813
2023-10-18,196742717.98036414,183281117.98036414,1,0.06842235452568837
2023-10-19,196452133.52461416,196452133.52461416,0,0.0
2023-10-20,196452133.52461416,196452133.52461416,0,0.0
2023-10-23,196452133.52461416,196452133.52461416,0,0.0
2023-10-24,196452133.52461416,196452133.52461416,0,0.0
2023-10-25,196452133.52461416,196452133.52461416,0,0.0
2023-10-26,196452133.52461416,196452133.52461416,0,0.0
2023-10-27,196452133.52461416,196452133.52461416,0,0.0
2023-10-30,196452133.52461416,196452133.52461416,0,0.0
2023-10-31,196452133.52461416,196452133.52461416,0,0.0
2023-11-01,196452133.52461416,196452133.52461416,0,0.0
2023-11-02,196452133.52461416,196452133.52461416,0,0.0
2023-11-03,196452133.52461416,196452133.52461416,0,0.0
2023-11-06,196452133.52461416,196452133.52461416,0,0.0
2023-11-07,196452133.52461416,196452133.52461416,0,0.0
2023-11-08,196452133.52461416,196452133.52461416,0,0.0
2023-11-09,196452133.52461416,196452133.52461416,0,0.0
2023-11-10,196452133.52461416,196452133.52461416,0,0.0
2023-11-13,196452133.52461416,196452133.52461416,0,0.0
2023-11-14,196334003.19201416,186630127.19201416,1,0.04942534579967604
2023-11-15,195983521.93875915,195983521.93875915,0,0.0
2023-11-16,195983521.93875915,195983521.93875915,0,0.0
2023-11-17,195983521.93875915,195983521.93875915,0,0.0
2023-11-20,195983521.93875915,195983521.93875915,0,0.0
2023-11-21,195983521.93875915,195983521.93875915,0,0.0
2023-11-22,195983521.93875915,195983521.93875915,0,0.0
2023-11-23,195657371.00520915,127534519.00520915,5,0.3481742172554609
2023-11-24,196491187.76020914,100136747.76020916,7,0.4903753755999863
2023-11-27,197474361.76020914,100136747.76020916,7,0.4929126653828406
2023-11-28,197351032.45020914,86321478.45020916,8,0.5625993065326997
2023-11-29,194372147.45020914,86321478.45020916,8,0.5558958442216034
2023-11-30,194121394.45020914,86321478.45020916,8,0.55532218025381
2023-12-01,196251883.19370916,18096800.193709165,13,0.907787890239775
2023-12-04,196094883.16620916,15656254.166209167,13,0.9201598026760393
2023-12-05,201405396.16620916,15656254.166209167,13,0.9222649717225606
2023-12-06,201295986.16620916,15656254.166209167,13,0.9222227205599526
2023-12-07,202145180.99900916,28870771.999009166,12,0.8571780348345248
2023-12-08,200962276.69919667,94718674.69919667,7,0.5286743549339213
2023-12-11,198825270.85929668,107874272.85929666,6,0.45744184130579457
2023-12-12,197559854.50179666,93414090.50179666,7,0.5271605623654317
2023-12-13,197018579.23179668,79628455.23179667,8,0.5958327608376871
2023-12-14,196227045.19779667,92700299.19779667,7,0.5275865306723909
2023-12-15,190284950.3977967,105845406.39779668,6,0.44375313877149236
2023-12-18,192568503.71779668,92406769.71779668,7,0.5201355988453022
2023-12-19,192411328.3977967,105716988.39779669,6,0.45056775358239637
2023-12-20,196660718.3977967,105716988.39779669,6,0.4624397324535498
2023-12-21,196388267.43869668,78324689.43869668,8,0.6011742938607775
2023-12-22,196792465.43869668,78324689.43869668,8,0.6019934540476815
2023-12-26,195782725.43869668,78324689.43869668,8,0.5999407544092973
2023-12-27,194968247.43869668,78324689.43869668,8,0.5982695107144352
2023-12-28,196053379.43869668,78324689.43869668,8,0.6004930409108924
2024-01-02,198966386.4281467,23217031.428146683,12,0.8833117902730212
2024-01-03,197984782.9219502,21839669.92195019,12,0.88969015901308
2024-01-04,192694276.6624302,21267497.66243019,12,0.8896308804247078
2024-01-05,193263311.6624302,21267497.66243019,12,0.8899558458380462
2024-01-08,190930069.4326052,34606245.43260519,11,0.8187491077992795
2024-01-09,192798839.4326052,34606245.43260519,11,0.8205059452927767
2024-01-10,194748025.4326052,34606245.43260519,11,0.8223024579800883
2024-01-11,194341603.7826687,47890709.782668695,10,0.7535745879908212
2024-01-12,191775573.87766868,34480605.87766869,11,0.8202033492562331
2024-01-15,192887599.87766868,34480605.87766869,11,0.8212399039671984
2024-01-16,191817659.87766868,34480605.87766869,11,0.8202427977712865
2024-01-17,190990801.6992432,114509945.69924319,5,0.4004426146157334
2024-01-18,190685262.9145712,127792322.9145712,4,0.3298259080890621
2024-01-19,190274622.9145712,127792322.9145712,4,0.32837957601972534
2024-01-22,190832622.9145712,127792322.9145712,4,0.3303434131816175
2024-01-23,189853732.9145712,127792322.9145712,4,0.3268906491710957
2024-01-24,188607132.9145712,127792322.9145712,4,0.3224417287947737
2024-01-25,189000972.9145712,127792322.9145712,4,0.32385362390524003
2024-01-26,190880702.9145712,127792322.9145712,4,0.3305120896806172
2024-01-29,190100028.4496562,141236668.4496562,3,0.2570402561141141
2024-01-30,189820732.2946562,172275732.2946562,1,0.09242931363664286
2024-01-31,189941732.2946562,172275732.2946562,1,0.09300747016771846
2024-02-01,190323176.5946562,153335976.5946562,3,0.19433891689804061
2024-02-02,191448476.5946562,153335976.5946562,3,0.19907444905238705
2024-02-05,188336219.59615618,20385869.596156187,13,0.8917581034605611
2024-02-06,185997400.9681562,16520010.968156187,13,0.9111814956436702
2024-02-07,187448336.9906562,12513546.990656186,13,0.9332426886706391
2024-02-08,187840666.9906562,12513546.990656186,13,0.9333821201173723
2024-02-13,187272716.64565617,18667526.645656183,13,0.9003190268181056
2024-02-14,187329204.30243617,17623974.302436188,13,0.9059197717298638
2024-02-15,186319304.30243617,17623974.302436188,13,0.905409831963366
2024-02-16,190119734.30243617,17623974.302436188,13,0.9073006578349171
2024-02-19,192818754.30243617,17623974.302436188,13,0.9085982358604341
2024-02-20,191081934.30243617,17623974.302436188,13,0.9077674487293932
2024-02-21,190123494.30243617,17623974.302436188,13,0.9073024911145326
2024-02-22,189907254.30243617,17623974.302436188,13,0.9071969400686023
2024-02-23,190844184.30243617,17623974.302436188,13,0.9076525471978388
2024-02-26,187903701.2174362,28109251.217436187,12,0.8504060801606613
2024-02-27,184991049.8004362,26498649.800436188,12,0.8567571251202569
2024-02-28,185984379.0024362,13535239.002436187,13,0.9272237858091357
2024-02-29,185332782.6044362,24680702.60443619,12,0.8668303456215122
2024-03-04,186655476.15443617,11642726.15443619,13,0.9376245133852747
2024-03-05,186576246.15443617,11642726.15443619,13,0.9375980255021367
2024-03-06,187582646.15443617,11642726.15443619,13,0.9379328184503231
2024-03-07,186764183.83693618,9552923.836936189,13,0.9488503435686746
2024-03-08,188757493.83693618,9552923.836936189,13,0.949390492304434
2024-03-11,188267663.83693618,9552923.836936189,13,0.9492588177797212
2024-03-12,185401240.0278362,31792820.02783619,11,0.8285188382609371
2024-03-13,187768350.0278362,31792820.02783619,11,0.8306806231022268
2024-03-14,191025410.0278362,31792820.02783619,11,0.8335675865153052
2024-03-15,185759555.37283617,43519025.37283619,10,0.7657238935273636
2024-03-18,186654123.6078362,30432893.607836187,11,0.8369556856307323
2024-03-19,182276785.5278362,42180535.52783619,10,0.7685907428875816
2024-03-20,182387665.5278362,42180535.52783619,10,0.7687314248704029
2024-03-21,187600485.5278362,42180535.52783619,10,0.7751576420009987
2024-03-22,188803772.1278362,16034502.127836188,12,0.9150731897613811
2024-03-25,188574322.1278362,16034502.127836188,12,0.91496985407713
2024-03-26,191198632.1278362,16034502.127836188,12,0.9161369412040801
2024-03-27,189988732.1278362,16034502.127836188,12,0.9156028784009823
2024-03-28,188084162.1278362,16034502.127836188,12,0.9147482597873502
2024-03-29,186941772.1278362,16034502.127836188,12,0.9142272914965665
2024-04-01,186120965.42383617,14284435.423836187,12,0.9232518733646823
2024-04-02,184739603.73014867,12055973.730148686,12,0.9347407188998902
2024-04-03,182330842.78602368,10589092.786023684,12,0.9419237435410167
2024-04-04,187459902.78602368,10589092.786023684,12,0.94351275857584
2024-04-05,183736400.3425237,51357440.34252369,9,0.7204830384900188
2024-04-08,183274203.72752368,75136783.72752368,8,0.5900307724745018
2024-04-09,186296003.41752368,87601703.41752368,7,0.529771429281861
2024-04-11,188688763.41752368,87601703.41752368,7,0.5357343922823756
2024-04-12,189120383.41752368,87601703.41752368,7,0.5367939624777294
2024-04-15,187859224.3125237,116248844.3125237,5,0.3811917155628651
2024-04-16,185760384.3125237,116248844.3125237,5,0.37420002255730495
2024-04-17,186921088.61252367,128658128.61252369,4,0.31169816328630334
2024-04-18,187552888.61252367,128658128.61252369,4,0.3140168111282683
2024-04-19,188000648.61252367,128658128.61252369,4,0.3156506131120171
2024-04-22,187517168.61252367,128658128.61252369,4,0.31388613872270776
2024-04-23,189033128.61252367,128658128.61252369,4,0.31938846086473793
2024-04-24,189262708.61252367,128658128.61252369,4,0.32021405824892507
2024-04-25,189033708.61252367,128658128.61252369,4,0.31939054914145637
2024-04-26,188224308.61252367,128658128.61252369,4,0.3164638002343375
2024-04-29,189893860.3425237,115453160.3425237,5,0.3920121475529886
2024-04-30,188009120.3425237,115453160.3425237,5,0.38591723565226094
2024-05-02,191221012.8337737,22030622.83377371,12,0.8847897388090676
2024-05-03,191833545.6861237,11219797.686123708,13,0.9415128483081816
2024-05-07,192680428.6861237,11219797.686123708,13,0.9417699152808054
2024-05-08,194280177.6861237,11219797.686123708,13,0.9422493955906801
2024-05-09,191547799.6861237,11219797.686123708,13,0.9414255987042983
2024-05-10,191306093.7271862,22079263.72718621,12,0.8845867201769718
2024-05-13,191363795.7271862,22079263.72718621,12,0.8846215207882736
2024-05-14,189897502.7271862,22079263.72718621,12,0.883730626205727
2024-05-16,190829949.7271862,22079263.72718621,12,0.884298749966915
2024-05-17,188934879.7271862,22079263.72718621,12,0.8831382338768379
2024-05-20,189186518.7271862,22079263.72718621,12,0.8832936729544387
2024-05-21,188770035.61009622,21144655.610096212,12,0.8879872245520448
2024-05-22,188573375.61009622,21144655.610096212,12,0.887870408313547
2024-05-23,186687985.61009622,21144655.610096212,12,0.8867379947295725
2024-05-24,185520625.61009622,21144655.610096212,12,0.88602531098329
2024-05-27,186124205.61009622,21144655.610096212,12,0.8863949181634587
2024-05-28,185996915.61009622,21144655.610096212,12,0.8863171706867355
2024-05-29,184379350.61009622,21144655.610096212,12,0.8853198281687712
2024-05-30,184116930.61009622,21144655.610096212,12,0.8851563756791374
2024-05-31,183747977.5575962,22042387.557596214,12,0.8800401079207145
2024-06-03,182906263.1175962,21386153.117596216,12,0.8830758840453354
2024-06-04,186128458.03309622,10207578.033096215,13,0.9451584236985342
2024-06-05,178986561.03309622,20836131.033096217,12,0.8835882933733588
2024-06-07,180546661.03309622,20836131.033096217,12,0.8845942045459554
2024-06-10,178790831.03309622,20836131.033096217,12,0.8834608524794025
2024-06-11,177868791.03309622,20836131.033096217,12,0.8828567343822603
