timestamp,tag,code,name,strategy_state,trigger_reason,bid,ask,bid_size,ask_size,last_price,expected_fill_price,pnl_pct,holding_seconds
2026-04-09 10:28:22.737,ENTRY_SIM_FILLED,047040,대우건설,A:BOUGHT,lane=A qty=47 fill@23536,23450,23500,30971244,32712596,23500,23536,0.0,0
2026-04-09 10:28:25.337,SL_HIT,047040,대우건설,A:CLOSED,lane=A SL,23300,23350,0,0,23350,23265,-1.3614,2.6
2026-04-09 10:28:52.863,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:29:23.187,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:29:53.503,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:30:23.843,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:30:54.163,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:31:24.502,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:31:54.842,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=4 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:31:55.034,SL_HIT,000250,삼천당제약,A:CLOSED,lane=A SL,519000,521000,0,0,520000,518221,-1.461,514.9
2026-04-09 10:32:25.157,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:32:55.503,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:33:19.833,TIME_EXIT,028050,삼성E&A,A:CLOSED,lane=A TIME_EXIT,52500,52600,0,0,52500,52421,0.0616,600.3
2026-04-09 10:33:20.434,TIME_EXIT,017670,SK텔레콤,A:CLOSED,lane=A TIME_EXIT,98000,98100,0,0,98100,97853,-0.612,600.6
2026-04-09 10:33:21.134,TIME_EXIT,006110,삼아알미늄,A:CLOSED,lane=A TIME_EXIT,48700,48750,0,0,48700,48626,-0.9206,601.2
2026-04-09 10:33:25.815,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:33:56.151,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:34:26.463,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:34:56.819,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=5 new=0,0,0,0,0,0,0,0.0,0
2026-04-09 10:35:27.141,SURGE_TR_RECEIVED,,,,SCAN found=20 filtered=6 new=1,0,0,0,0,0,0,0.0,0
2026-04-09 10:35:27.231,SURGE_CANDIDATE,079550,LIG넥스원,,rank=16 chg=3.12% vol_surge=False str=0,0,0,0,0,859000,0,0.0,0
2026-04-09 10:35:27.331,ENTRY_SIM_FILLED,079550,LIG넥스원,A:BOUGHT,lane=A qty=2 fill@860289,858000,859000,78190,78841,859000,860289,0.0,0
