date,equity,n_pos
2023-04-24,112644086.17840002,14
2023-04-25,112478556.17840002,14
2023-04-26,112454297.30340002,13
2023-04-27,112467457.30340002,13
2023-04-28,112141592.30340002,13
2023-05-02,112954342.30340002,13
2023-05-03,112272473.42215002,12
2023-05-04,111967277.47560003,20
2023-05-08,112168959.47560003,20
2023-05-09,112224861.47560003,20
2023-05-10,112417865.47560003,20
2023-05-11,111903492.47560003,20
2023-05-12,109770375.47560003,20
2023-05-15,109532849.47560003,20
2023-05-16,109626983.90810002,19
2023-05-17,110173035.90810002,19
2023-05-18,110476444.15810002,18
2023-05-19,109939329.49810003,17
2023-05-22,110195908.49810003,17
2023-05-23,110885244.49810003,17
2023-05-24,110949908.49810003,17
2023-05-25,109837311.49810003,17
2023-05-26,109566241.49810003,17
2023-05-30,109026715.91060004,16
2023-05-31,108828508.91060004,16
2023-06-01,108439860.91060004,16
2023-06-02,109433184.91060004,16
2023-06-05,109887209.91060004,16
2023-06-07,108907815.31835003,20
2023-06-08,108831619.31835003,20
2023-06-09,108766311.31835003,20
2023-06-12,107881998.24985003,18
2023-06-13,107140118.24985003,18
2023-06-14,106885504.24985003,18
2023-06-15,106531272.24985003,18
2023-06-16,106439950.24985003,18
2023-06-19,105335666.69985004,16
2023-06-20,104839562.69985004,16
2023-06-21,106075838.69985004,16
2023-06-22,106747232.69985004,16
2023-06-23,105504994.69985004,16
2023-06-26,106285222.69985004,16
2023-06-27,106196584.77665004,15
2023-06-28,105588184.77665004,15
2023-06-29,104720276.77665004,14
2023-06-30,105515026.77665004,14
2023-07-03,106305576.77665004,14
2023-07-04,105353326.77665004,14
2023-07-05,105071226.77665004,14
2023-07-06,103639534.03595005,20
2023-07-07,102777562.03595005,20
2023-07-10,102687244.03595005,20
2023-07-11,103737020.03595005,20
2023-07-12,103839573.03595005,19
2023-07-13,103877543.03595005,19
2023-07-14,105527699.03595005,19
2023-07-17,104421527.03595005,19
2023-07-18,103677283.03595005,19
2023-07-19,103858183.03595005,19
2023-07-20,103273451.03595005,19
2023-07-21,103758303.03595005,19
2023-07-24,102992579.03595005,19
2023-07-25,103303203.54445004,18
2023-07-26,101955209.81445004,17
2023-07-27,103977273.81445004,17
2023-07-28,103910485.01445004,16
2023-07-31,104439223.01445004,16
2023-08-01,104646085.01445004,16
2023-08-02,103178150.76195005,15
2023-08-03,102678860.76195005,15
2023-08-04,103442034.11330006,20
2023-08-07,103425159.11330006,20
2023-08-08,103580352.11330006,20
2023-08-09,103827737.11330006,20
2023-08-10,103505792.11330006,20
2023-08-11,104291778.11330006,20
2023-08-14,104220398.11330006,20
2023-08-16,102153392.11330006,20
2023-08-17,102540512.11330006,20
2023-08-18,101952440.11330006,20
2023-08-21,101997266.56830004,19
2023-08-22,102079364.56830004,19
2023-08-23,102532456.56830004,19
2023-08-24,102934168.56830004,19
2023-08-25,102419433.56830004,19
2023-08-28,103576577.56830004,19
2023-08-29,103893990.56830004,19
2023-08-30,103991519.56830004,19
2023-08-31,104461179.56830004,19
2023-09-01,103681250.56830004,19
2023-09-04,104231081.56830004,19
2023-09-05,103876722.04025005,20
2023-09-06,103577228.04025005,20
2023-09-07,103194832.04025005,20
2023-09-08,103402595.04025005,20
2023-09-11,104831317.04025005,20
2023-09-12,104316139.84425005,19
2023-09-13,104576976.84425005,19
2023-09-14,105525178.84425005,19
2023-09-15,106386429.84425005,19
2023-09-18,105209415.84425005,19
2023-09-19,105880536.84425005,19
2023-09-20,105818769.84425005,19
2023-09-21,104472094.34425005,18
2023-09-22,104877404.23925005,17
2023-09-25,104852456.23925005,17
2023-09-26,103727992.23925005,17
2023-09-27,103413657.23925005,17
2023-10-04,102467045.66425005,15
2023-10-05,102267826.66425005,15
2023-10-06,102970338.66425005,15
2023-10-10,102964073.66425005,15
2023-10-11,103686084.85725005,20
2023-10-12,104393964.85725005,20
2023-10-13,103940522.85725005,20
2023-10-16,103628570.85725005,20
2023-10-17,103945019.85725005,20
2023-10-18,103781898.35625005,19
2023-10-19,101983008.35625005,19
2023-10-20,100664408.35625005,19
2023-10-23,99971238.35625005,19
2023-10-24,100093288.35625005,19
2023-10-25,101630718.35625005,19
2023-10-26,99194840.98125005,17
2023-10-27,98816660.98125005,17
2023-10-30,99583640.98125005,17
2023-10-31,98940072.10825005,15
2023-11-01,100192792.10825005,15
2023-11-02,99797302.10825005,15
2023-11-03,100148752.10825005,15
2023-11-06,102121292.10825005,15
2023-11-07,101088972.10825005,15
2023-11-08,100388779.43325004,14
2023-11-09,101095857.97905004,20
2023-11-10,101047415.97905004,20
2023-11-13,101139437.97905004,20
2023-11-14,101481133.97905004,20
2023-11-15,102320203.97905004,20
2023-11-16,102508893.37905005,19
2023-11-17,101899457.37905005,19
2023-11-20,102259907.37905005,19
2023-11-21,102756125.37905005,19
2023-11-22,103166117.37905005,19
2023-11-23,103152865.37905005,19
2023-11-24,102984969.37905005,19
2023-11-27,103539401.37905005,19
2023-11-28,104345397.37905005,19
2023-11-29,103400471.37905005,19
2023-11-30,103546873.37905005,19
2023-12-01,103033771.37905005,19
2023-12-04,103426369.37905005,19
2023-12-05,103581461.37905005,19
2023-12-06,103424743.37905005,19
2023-12-07,102483091.16905004,18
2023-12-08,102424653.01880004,20
2023-12-11,102658353.01880004,20
2023-12-12,103342641.01880004,20
2023-12-13,103202945.01880004,20
2023-12-14,103206215.01880004,20
2023-12-15,102870563.83360004,19
2023-12-18,102195173.83360004,19
2023-12-19,102555213.83360004,19
2023-12-20,103895023.83360004,19
2023-12-21,103387763.83360004,19
2023-12-22,103603293.83360004,19
2023-12-26,104367313.83360004,19
2023-12-27,103728218.83360004,19
2023-12-28,105519613.83360004,19
2024-01-02,104493283.83360004,19
2024-01-03,102702803.79360004,18
