date,equity,n_pos
2024-05-09,67805737.5926002,14
2024-05-10,67020926.44260019,13
2024-05-13,67847829.38360019,12
2024-05-14,67016599.38360019,12
2024-05-16,68035539.38360019,12
2024-05-17,66622429.616100185,20
2024-05-20,66656849.616100185,20
2024-05-21,66958239.616100185,20
2024-05-22,66224144.53710018,19
2024-05-23,65836016.27210019,17
2024-05-24,65910353.899100184,16
2024-05-27,65864203.899100184,16
2024-05-28,65954103.899100184,16
2024-05-29,65295586.41160019,15
2024-05-30,64908422.45160019,13
2024-05-31,65219188.40785019,12
2024-06-03,65400018.40785019,12
2024-06-04,65785988.40785019,12
2024-06-05,64977846.31185019,11
2024-06-07,65051936.31185019,11
2024-06-10,66199526.31185019,11
2024-06-11,65316154.68985018,9
2024-06-12,64991324.68985018,9
2024-06-13,64542634.68985018,9
2024-06-14,64459238.61485018,8
2024-06-17,64287811.657850176,6
2024-06-18,63611415.075450175,20
2024-06-19,62163549.075450175,20
2024-06-20,61766373.075450175,19
2024-06-21,61189929.01545017,18
2024-06-24,60047816.300450176,16
2024-06-25,60403666.550450176,15
2024-06-26,60872535.79145017,14
2024-06-27,60488014.87145017,13
2024-06-28,60625438.87145017,13
2024-07-01,59658484.03895017,9
2024-07-02,59078118.57775016,7
2024-07-03,58676150.57775016,7
2024-07-04,58834164.57775016,7
2024-07-05,58435927.84955016,6
2024-07-08,58466327.84955016,6
2024-07-09,58484567.84955016,6
2024-07-10,58426492.932550155,5
2024-07-11,58497832.932550155,5
2024-07-12,58238472.932550155,5
2024-07-15,58332192.932550155,5
2024-07-16,58546170.05255015,4
2024-07-17,58818127.64755016,20
2024-07-18,58477907.64755016,20
2024-07-19,57970827.64755016,20
2024-07-22,57825337.64755016,20
2024-07-23,57693391.27255016,19
2024-07-24,57590551.27255016,19
2024-07-25,56497851.71755016,17
2024-07-26,58556951.71755016,17
2024-07-29,58715804.45405015,15
2024-07-30,58755034.45405015,15
2024-07-31,59025044.45405015,15
2024-08-01,59176114.45405015,15
2024-08-02,57419476.93405016,14
2024-08-05,54076846.20705015,3
2024-08-06,54572356.20705015,3
2024-08-07,54424336.20705015,3
2024-08-08,54267910.212050155,2
2024-08-09,54326410.212050155,2
2024-08-12,54323410.212050155,2
2024-08-13,54347410.212050155,2
2024-08-14,54324910.212050155,2
2024-08-16,54203429.17630015,20
2024-08-19,54769769.17630015,20
2024-08-20,55239364.17630015,20
2024-08-21,54891044.98880015,19
2024-08-22,53857359.98880015,18
2024-08-23,54169400.66080016,16
2024-08-26,54130045.747300155,15
2024-08-27,54139494.747300155,15
2024-08-28,54029395.747300155,15
2024-08-29,53750328.12480016,14
2024-08-30,53807285.12480016,14
2024-09-02,53397269.12480016,14
2024-09-03,53386282.12480016,14
2024-09-04,52701953.27555016,12
2024-09-05,52433921.74055016,10
2024-09-06,52533313.74055016,10
2024-09-09,52544843.74055016,10
2024-09-10,52537517.74055016,10
