date,equity,n_pos
2023-08-07,83957799.89225009,20
2023-08-08,84137104.89225009,20
2023-08-09,84319579.89225009,20
2023-08-10,84857454.89225009,20
2023-08-11,84786344.89225009,20
2023-08-14,84521939.89225009,20
2023-08-16,82985514.89225009,20
2023-08-17,82696033.75725009,19
2023-08-18,82449543.75725009,19
2023-08-21,82553913.75725009,19
2023-08-22,82604148.75725009,19
2023-08-23,83144838.75725009,19
2023-08-24,83546228.75725009,19
2023-08-25,82728418.75725009,19
2023-08-28,84073638.75725009,19
2023-08-29,84402258.75725009,19
2023-08-30,83991453.75725009,19
2023-08-31,84041598.75725009,19
2023-09-01,83334833.75725009,19
2023-09-04,83809373.75725009,19
2023-09-05,83476515.70330009,20
2023-09-06,83511109.70330009,20
2023-09-07,82963159.70330009,20
