ticker,entry_date,exit_date,entry_price,exit_price,pnl_pct,hold_days,exit_reason
087010,2025-09-29,2025-11-03,277500.0,263500.0,-0.06441302703597784,20,REBALANCE
100840,2025-09-29,2025-11-05,52200.0,44370.0,-0.16249875807252856,22,SL_15PCT
160190,2025-11-04,2025-11-05,60000.0,51000.0,-0.16249875807252845,1,SL_15PCT
356860,2025-11-04,2025-11-05,70600.0,60010.0,-0.16249875807252845,1,SL_15PCT
042660,2025-11-04,2025-11-07,138800.0,117980.0,-0.16249875807252845,3,SL_15PCT
097230,2025-09-29,2025-11-10,24900.0,21165.0,-0.16249875807252856,25,SL_15PCT
419530,2025-11-04,2025-11-10,54500.0,46325.0,-0.16249875807252856,4,SL_15PCT
098120,2025-11-04,2025-11-14,26500.0,22525.0,-0.16249875807252856,8,SL_15PCT
030530,2025-11-04,2025-11-17,28900.0,24565.0,-0.16249875807252856,9,SL_15PCT
016880,2025-11-04,2025-11-17,3820.0,3247.0,-0.16249875807252856,9,SL_15PCT
039830,2025-09-29,2025-11-18,20000.0,17000.0,-0.16249875807252845,31,SL_15PCT
083650,2025-07-30,2025-12-02,42000.0,46900.0,0.1002467295909919,83,REBALANCE
214370,2025-11-04,2025-12-02,61600.0,77000.0,0.23161947342275235,20,REBALANCE
052400,2025-11-04,2025-12-02,49350.0,50500.0,0.008255860714877272,20,REBALANCE
356860,2025-12-03,2025-12-15,68400.0,58140.0,-0.16249875807252845,8,SL_15PCT
000150,2025-12-03,2025-12-19,872000.0,741200.0,-0.16249875807252856,12,SL_15PCT
007660,2025-12-03,2025-12-26,138400.0,117640.0,-0.16249875807252856,16,SL_15PCT
127120,2025-08-29,2025-12-30,18060.0,15351.0,-0.16249875807252856,81,SL_15PCT
119850,2025-08-29,2026-01-05,30400.0,32650.0,0.058220415980338336,83,REBALANCE
071970,2025-09-29,2026-01-05,78000.0,86500.0,0.09266753283146723,62,REBALANCE
098120,2025-12-03,2026-01-05,19000.0,18270.0,-0.05256051455016075,20,REBALANCE
298040,2025-12-03,2026-01-05,1875000.0,1913000.0,0.005264235800629402,20,REBALANCE
090360,2025-12-03,2026-01-05,73400.0,78000.0,0.04704434797792567,20,REBALANCE
090710,2025-12-03,2026-01-05,5380.0,8270.0,0.5145714565362323,20,REBALANCE
222800,2025-12-03,2026-01-07,54400.0,46240.0,-0.16249875807252856,22,SL_15PCT
012210,2026-01-06,2026-01-07,9560.0,8126.0,-0.16249875807252845,1,SL_15PCT
000650,2026-01-06,2026-01-13,306500.0,260525.0,-0.16249875807252856,5,SL_15PCT
